pid,pid_name
06A30464,Cyborg Evo
06A30471,Cyborg Graphite Stick
06A30501,R100 Sports Wheel
06A30502,ST200 Stick
06A30506,R220 Digital Wheel
06A3051E,Cyborg Digital II Stick
06A3052D,P750 Gamepad
06A3053C,X45 Flight Controller
06A3053F,X36F Flightstick
06A3056C,P2000 Tilt Pad
06A3056F,P2000 Tilt Pad
06A305D2,PC Dash 2
06A3075C,X52 Flight Controller
06A30762,Saitek X52 Pro Flight Control System
06A30763,Pro Flight Rudder Pedals
06A30764,Flight Pro Combat Rudder
06A30805,R440 Force Wheel
06A30B4E,Pro Flight Backlit Information Panel
06A30BAC,Pro Flight Yoke
06A30C2D,Pro Flight Quadrant
06A30D05,Pro Flight Radio Panel
06A30D06,Flight Pro Multi Panel
06A30D67,Pro Flight Switch Panel
06A31003,GM2 Action Pad
06A31009,Action Pad
06A3100A,SP550 Pad and Joystick Combo
06A3100B,SP550 Pad
06A31509,P3000 Wireless Pad
06A31589,P3000 Wireless Pad
06A32541,X45 Flight Controller
06A33509,P3000 RF GamePad
06A3353E,Cyborg Evo Wireless
06A33589,P3000 Wireless Pad
06A335BE,Cyborg Evo
06A35509,P3000 Wireless Pad
06A3712C,Pro Flight Yoke integrated hub
06A38000,Gamers' Keyboard
06A3801E,Cyborg 3D Digital Stick II
06A38020,Eclipse Keyboard
06A38021,Eclipse II Keyboard
06A3802D,P750 Pad
06A3803F,X36 Flight Controller
06A3806F,P2000 Tilt Pad
06A380C0,Pro Gamer Command Unit
06A380C1,Cyborg Command Pad Unit
06A3A2AE,Pro Flight Instrument Panel
06A3A502,Gaming Mouse
06A3F518,P3200 Rumble Force Game Pad
06A3FF04,R440 Force Wheel
06A3FF0C,Cyborg Force Rumble Pad
06A3FF0D,P2600 Rumble Force Pad
06A3FF12,Cyborg 3D Force Stick
06A3FF17,ST 330 Rumble Force Stick
06A3FF52,Cyborg 3D Rumble Force Joystick
06A3FFB5,Cyborg Evo Force Joystick
06A50000,Typhoon Webcam 100k [nw8000]
06A5D001,ProLink DS3303u Webcam
06A5D800,Chicony TwinkleCam
06A5D820,Wize Media 1000
06A80042,SignatureGem 1X5 Pad
06A80043,SignatureGem 1X5-HID Pad
06A90005,WireSpeed Dual Connect Modem
06A90006,WireSpeed Dual Connect Modem
06A9000A,WireSpeed Dual Connect Modem
06A9000B,WireSpeed Dual Connect Modem
06A9000E,A90-211WG-01 802.11g Adapter [Intersil ISL3887]
06B90120,SpeedTouch 120g 802.11g Wireless Adapter [Intersil ISL3886]
06B90121,SpeedTouch 121g Wireless Dongle
06B92001,SPEED TOUCH Card
06B94061,SpeedTouch ISDN or ADSL Modem
06B94062,SpeedTouch ISDN or ADSL router
06B9A5A5,DynaMiTe Modem
06BC000B,Okipage 14ex Printer
06BC0027,Okipage 14e
06BC0A91,B2500MFP (printer+scanner)
06BC3801,B6100 Laser Printer
06BD0001,SnapScan 1212U
06BD0002,SnapScan 1236U
06BD0100,SnapScan Touch
06BD0101,SNAPSCAN ELITE
06BD0200,ScanMaker 8700
06BD02BF,DUOSCAN f40
06BD0400,CL30
06BD0401,Mass Storage
06BD0403,ePhoto CL18 Camera
06BD0404,ePhoto CL20 Camera
06BD2061,SnapScan 1212U (?)
06BD208D,Snapscan e40
06BD208F,SnapScan e50
06BD2091,SnapScan e20
06BD2093,SnapScan e10
06BD2095,SnapScan e25
06BD2097,SnapScan e26
06BD20FD,SnapScan e52
06BD20FF,SnapScan e42
06BE0800,Optimedia Camera
06BE1005,Dazzle DPVM! (1005)
06BED001,P35U Camera Capture
06C20030,PhidgetRFID
06C20038,4-Motor PhidgetServo v3.0
06C20039,1-Motor PhidgetServo v3.0
06C2003A,8-Motor PhidgetAvancedServo
06C20040,PhidgetInterface Kit 0-0-4
06C20044,PhidgetInterface Kit 0-16-16
06C20045,PhidgetInterface Kit 8-8-8
06C20048,PhidgetStepper (Under Development)
06C20049,PhidgetTextLED Ver 1.0
06C2004A,PhidgetLED Ver 1.0
06C2004B,PhidgetEncoder Ver 1.0
06C20051,PhidgetInterface Kit 0-5-7 (Custom)
06C20052,PhidgetTextLCD
06C20053,PhidgetInterfaceKit 0-8-8
06C20058,PhidgetMotorControl Ver 1.0
06C20070,PhidgetTemperatureSensor Ver 1.0
06C20071,PhidgetAccelerometer Ver 1.0
06C20072,PhidgetWeightSensor Ver 1.0
06C20073,PhidgetHumiditySensor
06C20074,PhidgetPHSensor
06C20075,PhidgetGyroscope
06C90005,Monitor Control
06C90007,Monitor Control
06C90009,Monitor Control
06CB0001,TouchPad
06CB0002,Integrated TouchPad
06CB0003,cPad
06CB0005,Touchpad/FPS
06CB0006,TouchScreen
06CB0007,USB Styk
06CB0008,WheelPad
06CB0009,Composite TouchPad and TrackPoint
06CB000E,HID Device
06CB0010,Wireless TouchPad
06CB0013,DisplayPad
06CC0101,Cable Modem
06CC0102,Cable Modem
06CC0103,Cable Modem
06CC0104,Cable Modem
06CC0304,Cable Modem
06CD0101,USA-28 PDA [no firmware]
06CD0102,USA-28X PDA [no firmware]
06CD0103,USA-19 PDA [no firmware]
06CD0104,PDA [prerenum]
06CD0105,USA-18X PDA [no firmware]
06CD0106,USA-19W PDA [no firmware]
06CD0107,USA-19 PDA
06CD0108,USA-19W PDA
06CD0109,USA-49W serial adapter [no firmware]
06CD010A,USA-49W serial adapter
06CD010B,USA-19Qi serial adapter [no firmware]
06CD010C,USA-19Qi serial adapter
06CD010D,USA-19Q serial Adapter (no firmware)
06CD010E,USA-19Q serial Adapter
06CD010F,USA-28 PDA
06CD0110,USA-28Xb PDA
06CD0111,USA-18 serial Adapter
06CD0112,USA-18X PDA
06CD0113,USA-28Xb PDA [no firmware]
06CD0114,USA-28Xa PDA [no firmware]
06CD0115,USA-28Xa PDA
06CD0116,USA-18XA serial Adapter (no firmware)
06CD0117,USA-18XA serial Adapter
06CD0118,USA-19QW PDA [no firmware]
06CD0119,USA-19QW PDA
06CD011A,USA-49Wlc serial adapter [no firmware]
06CD011B,MPR Serial Preloader (MPRQI)
06CD011C,MPR Serial (MPRQI)
06CD011D,MPR Serial Preloader (MPRQ)
06CD011E,MPR Serial (MPRQ)
06CD0121,USA-19hs serial adapter
06CD012A,USA-49Wlc serial adapter
06CD0201,UIA-10 Digital Media Remote [Cypress AN2131SC]
06CD0202,UIA-11 Digital Media Remote
06CE8311,COM-1(USB)H
06CF1010,PanoCam 10
06CF1012,PanoCam 12/12X
06D00622,LapLink Gold USB-USB Bridge [net1080]
06D30380,CP8000D Port
06D30381,CP770D Port
06D30385,CP900D Port
06D30387,CP980D Port
06D3038B,CP3020D Port
06D3038C,CP900DW(ID) Port
06D30393,CP9500D/DW Port
06D30394,CP9000D/DW Port
06D303A1,CP9550D/DW Port
06D54000,Japanese Keyboard
06D60025,Gamepad
06D60026,Predator TH 400 Gamepad
06D6002D,Trust PowerC@m 350FT
06D6002E,Trust PowerC@m 350FS
06D60030,Trust 710 LCD POWERC@M ZOOM - MSD
06D60031,Trust 610/710 LCD POWERC@M ZOOM
06D6003A,Trust PowerC@m 770Z (mass storage mode)
06D6003B,Trust PowerC@m 770Z (webcam mode)
06D6003C,Trust 910z PowerC@m
06D6003F,Trust 735S POWERC@M ZOOM, WDM DSC Bulk Driver
06D60050,Trust 738AV LCD PV Digital Camera
06D60062,TRUST 782AV LCD P. V. Video Capture
06D60066,TRUST Digital PCTV and Movie Editor
06D60067,Trust 350FS POWERC@M FLASH
06D6006B,TRUST AUDIO VIDEO EDITOR
06DA0002,UPS
06DA0003,1300VA UPS
06DC0012,Scan 1200c Scanner
06DC0014,Prolink Winscan Pro 2448U
06E0F101,MT5634ZBA-USB MultiModemUSB (old firmware)
06E0F103,MT5634MU MultiMobileUSB
06E0F104,MT5634ZBA-USB MultiModemUSB (new firmware)
06E0F107,MT5634ZBA-USB-V92 MultiModemUSB
06E10008,UBS-10BT Ethernet [klsi]
06E10009,UBS-10BT Ethernet
06E10833,Mass Storage Device
06E1A155,FM Radio Receiver/Instant FM Music (RDX-155-EF)
06E1A160,Instant Video-To-Go RDX-160 (no firmware)
06E1A161,Instant Video-To-Go RDX-160
06E1A190,Instand VCD Capture
06E1A191,Instant VideoXpress
06E1A337,Mini DigitalTV
06E1A701,DVD Xpress
06E1A708,saa7114H video input card (Instant VideoMPX)
06E1B337,Mini DigitalTV
06E1B701,DVD Xpress B
06E60200,Internet Phone
06E60201,Internet Phone
06E60202,Composite Device
06E60203,Internet Phone
06E60210,Composite Device
06E60211,Internet Phone
06E60212,Internet Phone
06E6031C,Internet Phone
06E6031D,Internet Phone
06E6031E,Internet Phone
06E63200,Composite Device
06E63201,Internet Phone
06E63202,Composite Device
06E63203,Composite Device
06E67200,Composite Device
06E67210,Composite Device
06E67250,Composite Device
06E6825C,Internet Phone
06E6831C,Internet Phone
06E6831D,Composite Device
06E6831E,Composite Device
06E6B200,Composite Device
06E6B201,Composite Device
06E6B202,Internet Phone
06E6B210,Internet Phone
06E6B211,Composite Device
06E6B212,Composite Device
06E6B250,Composite Device
06E6B251,Internet Phone
06E6B252,Internet Phone
06E6C200,Internet Phone
06E6C201,Internet Phone
06E6C202,Composite Device
06E6C203,Internet Phone
06E6C210,Personal PhoneGateway
06E6C211,Personal PhoneGateway
06E6C212,Personal PhoneGateway
06E6C213,PPG Device
06E6C25C,Composite Device
06E6C290,PPG Device
06E6C291,PPG Device
06E6C292,PPG Device
06E6C293,Personal PhoneGateway
06E6C31C,Composite Device
06E6C39C,Personal PhoneGateway
06E6C39D,PPG Device
06E6C39E,PPG Device
06E6C39F,PPG Device
06E6C700,Internet Phone
06E6C701,Internet Phone
06E6C702,Composite Device
06E6C703,Internet Phone
06E6C710,VoIP Combo Device
06E6C711,VoIP Combo
06E6C712,VoIP Combo Device
06E6C713,VoIP Combo Device
06E6CF00,Composite Device
06E6CF01,Internet Phone
06E6CF02,Internet Phone
06E6CF03,Composite Device
06E6D210,Personal PhoneGateway
06E6D211,PPG Device
06E6D212,PPG Device
06E6D213,Personal PhoneGateway
06E6D700,Composite Device
06E6D701,Composite Device
06E6D702,Internet Phone
06E6D703,Composite Device
06E6D710,VoIP Combo
06E6D711,VoIP Combo Device
06E6D712,VoIP Combo
06E6D713,VoIP Combo
06E6DF00,Composite Device
06E6DF01,Composite Device
06E6DF02,Internet Phone
06E6DF03,Internet Phone
06E6F200,Internet Phone
06E6F201,Internet Phone
06E6F202,Composite Device
06E6F203,Composite Device
06E6F210,Internet Phone
06E6F250,Composite Device
06E6F252,Internet Phone
06E6F310,Internet Phone
06E6F350,Composite Device
06EA0001,NetCom Roadster II 56k
06EA0002,Roadster II 56k
06F0DE01,DualCam Video Camera
06F0DE02,DualCam Still Camera
06F1A011,SonicPort
06F1A021,SonicPort Optical
06F20011,KVM Switch Keyboard
06F70003,USB->Din 4 Adaptor
06F83002,Hercules Blog Webcam
06F83004,Hercules Classic Silver
06F83005,Hercules Dualpix Exchange
06F83007,Hercules Dualpix Chat and Show
06F83020,Hercules Webcam EC300
06F8A300,Dual Analog Leader GamePad
06F8B000,Hercules DJ Console
06F8C000,Hercules Muse Pocket
06F8D002,Hercules DJ Console
06F8E000,HWGUSB2-54 WLAN
06F8E010,HWGUSB2-54-LB
06F8E020,HWGUSB2-54V2-AP
06F8E031,Hercules HWNUm-300 Wireless N mini [Realtek RTL8191SU]
06F8E032,HWGUm-54 [Hercules Wireless G Ultra Mini Key]
06F8E033,Hercules HWNUp-150 802.11n Wireless N Pico [Realtek RTL8188CUS]
06FD0101,Audio Device
06FD0102,Audio Device
06FD0201,2-piece Audio Device
07070100,2202 Ethernet [klsi]
07070200,2202 Ethernet [pegasus]
07070201,EZ Connect USB Ethernet
0707EE04,SMCWUSB32 802.11b Wireless LAN Card
0707EE06,SMC2862W-G v1 EZ Connect 802.11g Adapter [Intersil ISL3886]
0707EE13,SMC2862W-G v2 EZ Connect 802.11g Adapter [Intersil ISL3887]
0708047E,USB-1284 BRIDGE
070A4002,Bluetooth Device
070A4003,Bluetooth Device
07100001,WhiteHeat (fake ID)
07108001,WhiteHeat
07110100,Hub
07110180,IRXpress Infrared Device
07110181,IRXpress Infrared Device
07110200,BAY-3U1S1P Serial Port
07110210,MCT1S Serial Port
07110230,MCT-232 Serial Port
07110231,PS/2 Mouse Port
07110232,Serial On Port
07110240,PS/2 to USB Converter
07110300,BAY-3U1S1P Parallel Port
07110302,Parallel Port
07110900,SVGA Adapter
07115001,Trigger UV-002BD[Startech USBVGAE]
07115100,Magic Control Technology Corp. (USB2VGA dongle)
07140003,ADB to USB convertor
07180002,SuperDisk 120MB
07180003,SuperDisk 120MB (Authenticated)
07180060,Flash Drive
07180061,Flash Drive
07180062,Flash Drive
07180063,Swivel Flash Drive
07180064,Flash Drive
07180065,Flash Drive
07180066,Flash Drive
07180067,Flash Drive
07180068,Flash Drive
07180084,Flash Drive Mini
0718043C,Flash drive 16GB [Nano Pro]
07180582,Revo Flash Drive
07180622,TDK Trans-It 4GB
07180624,TDK Trans-It 16GB
07181120,RDX External dock (redbud)
0718D000,Disc Stakka CD/DVD Manager
071B0002,DTI-56362-USB Digital Interface Unit
071B0101,Audio4-USB DSP Data Acquisition Unit
071B0201,Audio4-5410 DSP Data Acquisition Unit
071B0301,SB-USB JTAG Emulator
071B3203,Rockchip Media Player
071B32BB,Music Mediatouch
071D1000,Diva ISDN TA
071D1003,Diva
071D2000,Teledat Surf
07230002,Palladia 300/400 Adsl Modem
07291000,USC-1000 Serial Port
072F0001,AC1030-based SmartCard Reader
072F0008,ACR 80 Smart Card Reader
072F1000,PLDT Drive
072F1001,PLDT Drive
072F8002,AET63 BioTRUSTKey
072F8003,ACR120
072F8103,ACR120
072F9000,ACR38 AC1038-based Smart Card Reader
072F90CC,ACR38 SmartCard Reader
072F90CF,ACR38 SAM Smart Card Reader
072F90D0,PertoSmart EMV - Card Reader
07310528,SonyEricsson DCU-11 Cable
07330101,Digital Video Camera
07330110,VQ110 Video Camera
07330401,CS330 Webcam
07330402,M-318B Webcam
07330430,Intel Pro Share Webcam
07330630,VQ630 Dual Mode Digital Camera(Bulk)
07330631,Hercules Dualpix
07330780,Smart Cam Deluxe(composite)
07331310,Epsilon 1.3/Jenoptik JD C1.3/UMAX AstraPix 470
07331311,Digital Dream Epsilon 1.3
07331314,Mercury 2.1MEG Deluxe Classic Cam
07332211,Jenoptik jdc 21 LCD Camera
07332221,Mercury Digital Pro 3.1p
07333261,Concord 3045 spca536a Camera
07333281,Cyberpix S550V
07340001,560V Modem
07340002,Lasat 560V Modem
0734043A,DVS Audio
0734043B,3DeMon USB Capture
07352100,ISDN Adapter
07352101,ISDN Adapter
07356694,ISDNlink 128K
0735C541,ISDN TA 280
07384507,XBox Device
07384516,XBox Device
07384520,XBox Device
07384526,XBox Device
07384536,XBox Device
07384540,XBox Device
07384556,XBox Device
07384566,XBox Device
07384576,XBox Device
07384586,XBox Device
07384588,XBox Device
07388818,Street Fighter IV Arcade FightStick (PS3)
073A2230,infrared dongle for remote
073C0305,Pole Display (PC305-3415  2 x 20 Line Display)
073C0322,Pole Display (PC322-3415  2 x 20 Line Display)
073C0324,Pole Display (LB324-USB   4 x 20 Line Display)
073C0330,Pole Display (P330-3415   2 x 20 Line Display)
073C0424,Pole Display (SP324-4415  4 x 20 Line Display)
073C0450,Pole Display (L450-USB   Graphic Line Display)
073C0505,Pole Display (SPC505-3415 2 x 20 Line Display)
073C0522,Pole Display (SPC522-3415 2 x 20 Line Display)
073C0624,Pole Display (SP324-3415  4 x 20 Line Display)
073D0005,Crypto Token
073D0007,CryptoIdentity CCID
073D0025,SmartKey 3
073D0C00,Pocket Reader
073D0D00,StarSign Bio Token 3.0 EU
073E0301,Game Pad
07465500,SE-U55 Audio Device
074D3553,Composite USB-Device
074D3554,Composite USB-Device
074D3556,Composite USB-Device
074E0001,PS/2 Adapter
074E0002,PS/2 Adapter
075B0001,Kick-off! Watchdog
07630115,O2 / KeyRig 25
07630117,Trigger Finger
07630119,MidAir
07630150,M-Audio Uno
07630160,M-Audio 1x1
07630192,M-Audio Keystation 88es
07630193,ProKeys 88
07630194,ProKeys 88sx
07630195,Oxygen 8 v2
07630196,Oxygen 49
07630197,Oxygen 61
07630198,Axiom 25
07630199,Axiom 49
0763019A,Axiom 61
0763019B,KeyRig 49
0763019C,KeyStudio
07631001,MidiSport 2x2
07631002,MidiSport 2x2
07631003,MidiSport 2x2
07631010,MidiSport 1x1
07631011,MidiSport 1x1
07631014,M-Audio Keystation Loader
07631015,M-Audio Keystation
07631020,Midisport 4x4
07631021,MidiSport 4x4
07631030,Midisport 8x8
07631031,MidiSport 8x8/s Loader
07631033,MidiSport 8x8/s
07631040,M-Audio MidiSport 2x4 Loader
07631041,M-Audio MidiSport 2x4
07631110,MidiSport 1x1
07632001,M Audio Quattro
07632002,M Audio Duo
07632003,M Audio AudioPhile
07632004,M-Audio MobilePre
07632006,M-Audio Transit
07632007,M-Audio Sonica Theater
07632008,M-Audio Ozone
0763200D,M-Audio OmniStudio
0763200F,M-Audio MobilePre
07632010,M-Audio Fast Track
07632012,M-Audio Fast Track Pro
07632013,M-Audio JamLab
07632015,M-Audio RunTime DFU
07632016,M-Audio RunTime DFU
07632019,M-Audio Ozone Academic
0763201A,M-Audio Micro
0763201B,M-Audio RunTime DFU
0763201D,M-Audio Producer
07632024,M-Audio Fast Track MKII
07632080,M-Audio RunTime DFU
07632081,M-Audio RunTime DFU / Fast Track Ultra 8R
07632803,M-Audio Audiophile DFU
07632804,M-Audio MobilePre DFU
07632806,M-Audio Transit DFU
07632815,M-Audio DFU
07632816,M-Audio DFU
0763281B,M-Audio DFU
07632880,M-Audio DFU
07632881,M-Audio DFU
07640005,Cyber Power UPS
07640501,CP1500 AVR UPS
07655001,Huey PRO Colorimeter
0765D094,X-Rite DTP94 [Quato Silver Haze Pro]
0766001B,Packard Bell Go
07660204,TopSpeed Cyberlink Remote Control
07680006,Camtel Technology USB TV Genie Pro FM Model TVB330
07680023,eHome Infrared Receiver
076911F2,EP-9001-g 802.11g 54M WLAN Adapter
076911F3,RT2570
076911F7,802.11g 54M WLAN Adapter
076931F3,RT2573
076B0596,CardMan 2020
076B1021,CardMan 1021
076B1221,CardMan 1221
076B1784,CardMan 6020
076B3021,CardMan 3121
076B3610,CardMan 3620
076B3621,CardMan 3621
076B3821,CardMan 3821
076B4321,CardMan 4321
076B5121,CardMan 5121
076B5125,CardMan 5125
076B6622,CardMan 6121
076BA011,CCID Smart Card Reader Keyboard
076BA021,CCID Smart Card Reader
076BA022,CardMan Smart@Link
076BC000,CardMan 3x21 CS
076BC001,CardMan 5121 CS
07714455,OMC45III
0771AE0F,OMC45III
077B08BE,BEFCMU10 v4 Cable Modem
077B2219,WUSB11 V2.6 802.11b Adapter
077B2226,USB200M 100baseTX Adapter
077B2227,Network Everywhere NWU11B
077C0005,NEC Keyboard
077D0223,IMic Audio In/Out
077D0405,iMate, ADB Adapter
077D0410,PowerMate
077D041A,PowerWave
077D04AA,SoundKnob
077D07AF,iMic
077D1016,AirClick
077D627A,Radio SHARK
07801202,ORGA 900 Smart Card Terminal Virtual Com Port
07801302,ORGA 6000 Smart Card Terminal Virtual Com Port
07801303,ORGA 6000 Smart Card Terminal USB RNDIS
0780DF55,ORGA 900/6000 Smart Card Terminal DFU
07810001,SDDR-05a ImageMate CompactFlash Reader
07810002,SDDR-31 ImageMate II CompactFlash Reader
07810005,SDDR-05b (CF II) ImageMate CompactFlash Reader
07810100,ImageMate SDDR-12
07810200,SDDR-09 (SSFDC) ImageMate SmartMedia Reader [eusb]
07810400,SecureMate SD/MMC Reader
07810621,SDDR-86 Imagemate 6-in-1 Reader
07810720,Sansa C200 series in recovery mode
07810729,Sansa E200 series in recovery mode
07810810,SDDR-75 ImageMate CF-SM Reader
07810830,ImageMate CF/MMC/SD Reader
07811234,Cruzer Mini Flash Drive
07815150,SDCZ2 Cruzer Mini Flash Drive (thin)
07815151,Cruzer Micro Flash Drive
07815153,Cruzer Flash Drive
07815204,Cruzer Crossfire
07815402,U3 Cruzer Micro
07815406,Cruzer Micro U3
07815408,Cruzer Titanium U3
0781540E,Cruzer Contour Flash Drive
07815530,Cruzer
07815567,Cruzer Blade
07815571,Cruzer Fit
07815580,SDCZ80 Flash Drive
07815E10,Encrypted
07816100,Ultra II SD Plus 2GB
07817100,Cruzer Mini
07817101,Pen Flash
07817102,Cruzer Mini
07817103,Cruzer Mini
07817104,Cruzer Micro Mini 256MB Flash Drive
07817105,Cruzer Mini
07817106,Cruzer Mini
07817112,Cruzer Micro 128MB Flash Drive
07817113,Cruzer Micro 256MB Flash Drive
07817114,Cruzer Mini
07817115,Cruzer Mini
07817301,Sansa e100 series (mtp)
07817302,Sansa e100 series (msc)
07817400,Sansa M200 series (mtp)
07817401,Sansa M200 series (msc)
07817420,Sansa E200 series (mtp)
07817421,Sansa E200 Series (msc)
07817422,Sansa E200 series v2 (mtp)
07817423,Sansa E200 series v2 (msc)
07817430,Sansa M200 series
07817431,Sansa M200 series V4 (msc)
07817432,Sansa Clip (mtp)
07817433,Sansa Clip (msc)
07817434,Sansa Clip V2 (mtp)
07817435,Sansa Clip V2 (msc)
07817450,Sansa C250
07817451,Sansa C240
07817460,Sansa Express
07817480,Sansa Connect
07817481,Sansa Connect (in recovery mode)
078174B0,Sansa View (msc)
078174B1,Sansa View (mtp)
078174C0,Sansa Fuze (mtp)
078174C1,Sansa Fuze (msc)
078174C2,Sansa Fuze V2 (mtp)
078174C3,Sansa Fuze V2 (msc)
078174D0,Sansa Clip+ (mtp)
078174D1,Sansa Clip+ (msc)
07818181,Pen Flash
07818183,Hi-Speed Mass Storage Device
07818185,SDCZ2 Cruzer Mini Flash Drive (older, thick)
07818888,Card Reader
07818889,SDDR-88 Imagemate 8-in-1 Reader
07818919,Card Reader
07818989,ImageMate 12-in-1 Reader
07819191,ImageMate CF
07819219,Card Reader
07819292,ImageMate CF Reader/Writer
07819393,ImageMate SD-MMC
07819595,ImageMate xD-SM
07819797,ImageMate MS-PRO
07819919,Card Reader
07819999,SDDR-99 5-in-1 Reader
0781A7C1,Storage device (SD card reader)
0781A7E8,SDDR-113 MicroMate SDHC Reader
0781B2B3,SDDR-103 MobileMate SD+ Reader
0781B4B5,SDDR-89 V4 ImageMate 12-in-1 Reader
07830003,LTC31 SmartCard Reader
07830006,LTC31v2
07830009,KBR36
07830010,LTC32
07840100,Vivicam 2655
07841310,Vivicam 3305
07841688,Vivicam 3665
07841689,Gateway DC-M42/Labtec DC-505/Vivitar Vivicam 3705
07842620,AOL Photocam Plus
07842888,Polaroid DC700
07843330,Nytec ND-3200 Camera
07844300,Traveler D1
07845260,Werlisa Sport PX 100 / JVC GC-A33 Camera
07845300,Pretec dc530
07850001,MN128mini-V ISDN TA
07850003,MN128mini-J ISDN TA
07890026,LHD Device
07890033,DVD Multi-plus unit LDR-H443SU2
07890063,LDR Device
07890064,LDR-R Device
078900B3,DVD Multi-plus unit LDR-H443U2
07890105,LAN-TX/U1H2 10/100 Ethernet Adapter [pegasus II]
0789010C,Realtek RTL8187 Wireless 802.11g 54Mbps Network Adapter
07890160,LAN-GTJ/U2A
07890162,LAN-WN22/U2 Wireless LAN Adapter
07890163,LAN-WN12/U2 Wireless LAN Adapter
07890164,LAN-W150/U2M Wireless LAN Adapter
07890166,LAN-W300N/U2 Wireless LAN Adapter
07890168,LAN-W150N/U2 Wireless LAN Adapter
07890170,LAN-W300AN/U2 Wireless LAN Adapter
078B0010,Driving UGCI
078B0020,Flying UGCI
078B0030,Fighting UGCI
078C0090,Tablet Adapter
078C0100,Tablet Adapter
078C0200,Tablet Adapter
078C0300,Tablet Adapter
078C0400,Digitizer (Whiteboard)
07976801,Flatbed Scanner
07976802,InkJet Color Printer
07978001,SmartCam
0797801A,Typhoon StyloCam
0797801C,Meade Binoculars/Camera
07978901,ScanHex SX-35a
07978909,ScanHex SX-35b
07978911,ScanHex SX-35c
07980001,Braille Voyager
07997651,Programming Unit
079B0027,USB-Serial Controller
079B002F,Mobile
079B0030,Mobile Communication Device
079B0042,Mobile
079B004A,XG-760A 802.11bg
079B004B,Wi-Fi 11g adapter
079B0056,Agfa AP1100 Photo Printer
079B005D,Mobile Mass Storage
079B0062,XG-76NA 802.11bg
079B0078,Laser Pro Monochrome MFP
079D0201,GamePort Adapter
07A1D952,Palladio USB V.92 Modem
07A607C2,AN986A Ethernet
07A60986,AN986 Pegasus Ethernet
07A68266,Infineon WildCard-USB Wireless LAN Adapter
07A68511,ADM8511 Pegasus II Ethernet
07A68513,AN8513 Ethernet
07A68515,AN8515 Ethernet
07AA0001,Ether USB-T Ethernet [klsi]
07AA0004,FEther USB-TX Ethernet [pegasus]
07AA000C,WirelessLAN USB-11
07AA000D,FEther USB-TXS
07AA0011,Wireless LAN USB-11 mini
07AA0012,Stick-11 802.11b Adapter
07AA0017,FEther USB2-TX
07AA0018,Wireless LAN USB-11 mini 2
07AA001A,ULUSB-11 Key
07AA001C,CG-WLUSB2GTST 802.11g Wireless Adapter [Intersil ISL3887]
07AA002E,CG-WLUSB2GPX [Ralink RT2571W]
07AA002F,CG-WLUSB2GNL
07AA0031,CG-WLUSB2GS 802.11bg [Atheros AR5523]
07AA003C,CG-WLUSB2GNL
07AA003F,CG-WLUSB300AGN
07AA0041,CG-WLUSB300GNS
07AA0042,CG-WLUSB300GNM
07AA0043,CG-WLUSB300N rev A2 [Realtek RTL8192U]
